sim_id,paramset_id,country,pop_alpha,coi_p,coi_r,k_s,n_samples,n_rows,rmse,mae,bias
simulated_Ghana_pop_053,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,100,100,0.26457513110645897,0.07,-0.01
simulated_Ghana_pop_053,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,100,100,0.42426406871192873,0.16,0.16
simulated_Ghana_pop_053,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,100,100,0.860232526704263,0.34,0.34
simulated_Ghana_pop_053,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,100,100,0.6324555320336757,0.24,0.24
simulated_Ghana_pop_053,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,100,100,0.360555127546399,0.13,0.13
simulated_Ghana_pop_054,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,100,100,0.19999999999999993,0.04,-0.04
simulated_Ghana_pop_054,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,100,100,0.14142135623730945,0.02,0.02
simulated_Ghana_pop_054,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,100,100,0.42426406871192873,0.16,0.16
simulated_Ghana_pop_054,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,100,100,0.8,0.36,0.36
simulated_Ghana_pop_054,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,100,100,0.6480740698407861,0.26,0.26
simulated_Ghana_pop_054,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,100,100,0.31622776601683794,0.1,0.1
simulated_Ghana_pop_055,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,100,100,2.5592967784139438,1.41,-1.41
simulated_Ghana_pop_055,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,100,100,2.0615528128088303,1.05,-0.81
simulated_Ghana_pop_055,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,100,100,1.9339079605813705,1.1,-0.4
simulated_Ghana_pop_055,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,100,100,1.5491933384829668,1.08,0.78
simulated_Ghana_pop_055,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,100,100,1.3928388277184118,0.88,0.28
simulated_Ghana_pop_055,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,100,100,1.6822603841260726,0.93,-0.37
simulated_Ghana_pop_056,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,100,100,2.3874672772626657,1.28,-1.28
simulated_Ghana_pop_056,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,100,100,1.9416487838947587,0.89,-0.73
simulated_Ghana_pop_056,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,100,100,1.7435595774162702,0.96,-0.34
simulated_Ghana_pop_056,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,100,100,1.5937377450509227,1.16,0.76
simulated_Ghana_pop_056,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,100,100,1.3928388277184118,0.86,0.3
simulated_Ghana_pop_056,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,100,100,1.6340134638368187,0.87,-0.25
simulated_Ghana_pop_057,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,100,100,0.30000000000000016,0.07,-0.07
simulated_Ghana_pop_057,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,100,100,0.3464101615137756,0.1,0.02
simulated_Ghana_pop_057,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,100,100,0.42426406871192873,0.18,0.16
simulated_Ghana_pop_057,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,100,100,0.6708203932499369,0.31,0.31
simulated_Ghana_pop_057,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,100,100,0.5196152422706632,0.23,0.21
simulated_Ghana_pop_057,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,100,100,0.41231056256176607,0.17,0.15
simulated_Ghana_pop_058,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,100,100,0.19999999999999993,0.04,-0.04
simulated_Ghana_pop_058,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,100,100,0.1732050807568878,0.03,-0.01
simulated_Ghana_pop_058,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,100,100,0.30000000000000016,0.09,0.09
simulated_Ghana_pop_058,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,100,100,0.5744562646538028,0.25,0.25
simulated_Ghana_pop_058,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,100,100,0.4242640687119285,0.16,0.16
simulated_Ghana_pop_058,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,100,100,0.19999999999999993,0.04,0.02
simulated_Ghana_pop_059,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,100,100,4.421538193886832,1.75,-1.75
simulated_Ghana_pop_059,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,100,100,4.13642357598929,1.49,-1.47
simulated_Ghana_pop_059,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,100,100,3.8845849199110076,1.37,-1.09
simulated_Ghana_pop_059,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,100,100,3.318132004607412,1.31,-0.29
simulated_Ghana_pop_059,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,100,100,3.432200460346104,1.24,-0.66
simulated_Ghana_pop_059,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,100,100,3.818376618407357,1.3,-1.1
simulated_Ghana_pop_060,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,100,100,4.769696007084728,2.13,-2.13
simulated_Ghana_pop_060,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,100,100,4.554119014694279,1.96,-1.96
simulated_Ghana_pop_060,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,100,100,4.236744032862968,1.71,-1.63
simulated_Ghana_pop_060,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,100,100,3.835361782153021,1.73,-0.77
simulated_Ghana_pop_060,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,100,100,3.9547439866570384,1.6,-1.18
simulated_Ghana_pop_060,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,100,100,4.236744032862973,1.71,-1.67
simulated_Ghana_pop_061,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,100,100,0.2828427124746189,0.06,-0.06
simulated_Ghana_pop_061,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,100,100,0.33166247903553997,0.11,0.07
simulated_Ghana_pop_061,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,100,100,0.5744562646538035,0.25,0.25
simulated_Ghana_pop_061,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,100,100,1.170469991071963,0.59,0.59
simulated_Ghana_pop_061,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,100,100,0.9433981132056602,0.45,0.45
simulated_Ghana_pop_061,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,100,100,0.5099019513592786,0.22,0.22
simulated_Ghana_pop_062,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,100,100,0.2828427124746189,0.06,-0.06
simulated_Ghana_pop_062,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,100,100,0.3162277660168382,0.08,0.06
simulated_Ghana_pop_062,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,100,100,0.5477225575051657,0.2,0.2
simulated_Ghana_pop_062,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,100,100,1.0908712114635717,0.47,0.47
simulated_Ghana_pop_062,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,100,100,0.8426149773176358,0.33,0.33
simulated_Ghana_pop_062,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,100,100,0.4795831523312719,0.17,0.17
simulated_Ghana_pop_063,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,100,100,2.8965496715920493,1.63,-1.63
simulated_Ghana_pop_063,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,100,100,2.385372088375313,1.23,-0.99
simulated_Ghana_pop_063,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,100,100,2.149418526020467,1.3,-0.48
simulated_Ghana_pop_063,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,100,100,1.8220867158288598,1.36,1.08
simulated_Ghana_pop_063,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,100,100,1.4387494569938157,1.01,0.45
simulated_Ghana_pop_063,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,100,100,1.9519221295943132,1.19,-0.43
simulated_Ghana_pop_064,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,100,100,2.4959967948697366,1.15,-1.15
simulated_Ghana_pop_064,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,100,100,2.1047565179849177,0.85,-0.65
simulated_Ghana_pop_064,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,100,100,1.8734993995195206,0.89,-0.29
simulated_Ghana_pop_064,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,100,100,1.6911534525287764,1.18,0.98
simulated_Ghana_pop_064,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,100,100,1.4866068747318506,0.83,0.39
simulated_Ghana_pop_064,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,100,100,1.6062378404209015,0.74,-0.14
simulated_Ghana_pop_065,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,100,100,0.3316624790355401,0.05,-0.05
simulated_Ghana_pop_065,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,100,100,0.2645751311064589,0.05,0.01
simulated_Ghana_pop_065,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,100,100,0.4472135954999583,0.14,0.1
simulated_Ghana_pop_065,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,100,100,0.7615773105863908,0.28,0.28
simulated_Ghana_pop_065,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,100,100,0.5830951894845301,0.18,0.18
simulated_Ghana_pop_065,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,100,100,0.31622776601683794,0.1,0.08
simulated_Ghana_pop_066,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,100,100,0.3872983346207414,0.07,-0.07
simulated_Ghana_pop_066,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,100,100,0.2645751311064589,0.05,-0.01
simulated_Ghana_pop_066,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,100,100,0.39999999999999986,0.14,0.12
simulated_Ghana_pop_066,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,100,100,0.7874007874011811,0.36,0.36
simulated_Ghana_pop_066,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,100,100,0.5830951894845301,0.24,0.24
simulated_Ghana_pop_066,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,100,100,0.33166247903553997,0.11,0.09
simulated_Ghana_pop_067,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,100,100,3.2465366161495854,1.68,-1.68
simulated_Ghana_pop_067,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,100,100,2.9154759474226504,1.34,-1.34
simulated_Ghana_pop_067,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,100,100,2.7386127875258306,1.24,-0.94
simulated_Ghana_pop_067,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,100,100,2.2978250586152114,1.28,-0.12
simulated_Ghana_pop_067,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,100,100,2.2825424421026654,1.17,-0.45
simulated_Ghana_pop_067,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,100,100,2.6400757564888173,1.17,-0.95
simulated_Ghana_pop_068,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,100,100,2.3302360395462074,1.17,-1.17
simulated_Ghana_pop_068,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,100,100,1.9052558883257658,0.77,-0.69
simulated_Ghana_pop_068,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,100,100,1.852025917745212,0.97,-0.27
simulated_Ghana_pop_068,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,100,100,1.417744687875783,0.95,0.59
simulated_Ghana_pop_068,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,100,100,1.3638181696985858,0.84,0.18
simulated_Ghana_pop_068,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,100,100,1.7606816861659016,0.84,-0.36
simulated_Ghana_pop_069,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,100,100,0.22360679774997913,0.05,-0.05
simulated_Ghana_pop_069,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,100,100,0.19999999999999993,0.04,-0.04
simulated_Ghana_pop_069,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,100,100,0.19999999999999993,0.04,0.02
simulated_Ghana_pop_069,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,100,100,0.7999999999999999,0.38,0.38
simulated_Ghana_pop_069,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,100,100,0.360555127546399,0.11,0.11
simulated_Ghana_pop_069,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,100,100,0.17320508075688767,0.03,-0.01
simulated_Ghana_pop_070,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,100,100,0.24494897427831785,0.06,-0.06
simulated_Ghana_pop_070,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,100,100,0.24494897427831785,0.06,-0.06
simulated_Ghana_pop_070,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,100,100,0.24494897427831788,0.06,0.04
simulated_Ghana_pop_070,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,100,100,0.4358898943540674,0.17,0.17
simulated_Ghana_pop_070,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,100,100,0.3162277660168379,0.1,0.1
simulated_Ghana_pop_070,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,100,100,0.17320508075688767,0.03,-0.01
simulated_Ghana_pop_071,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,100,100,3.4102785809959872,1.99,-1.99
simulated_Ghana_pop_071,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,100,100,2.981610303175117,1.59,-1.59
simulated_Ghana_pop_071,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,100,100,2.6999999999999984,1.43,-1.11
simulated_Ghana_pop_071,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,100,100,2.06881608655772,1.26,-0.28
simulated_Ghana_pop_071,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,100,100,2.1977260975835913,1.25,-0.73
simulated_Ghana_pop_071,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,100,100,2.6457513110645907,1.36,-1.16
simulated_Ghana_pop_072,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,100,100,3.146426544510456,1.74,-1.74
simulated_Ghana_pop_072,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,100,100,2.8653097563788807,1.43,-1.41
simulated_Ghana_pop_072,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,100,100,2.5179356624028357,1.24,-1
simulated_Ghana_pop_072,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,100,100,2.1236760581595298,1.19,-0.25
simulated_Ghana_pop_072,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,100,100,2.260530911091463,1.21,-0.59
simulated_Ghana_pop_072,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,100,100,2.4351591323771835,1.19,-1.03
simulated_Ghana_pop_073,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,100,100,0.17320508075688776,0.03,-0.03
simulated_Ghana_pop_073,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,100,100,0.1732050807568878,0.03,0.03
simulated_Ghana_pop_073,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,100,100,0.5291502622129178,0.2,0.2
simulated_Ghana_pop_073,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,100,100,0.8366600265340757,0.36,0.36
simulated_Ghana_pop_073,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,100,100,0.7071067811865476,0.28,0.28
simulated_Ghana_pop_073,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,100,100,0.4898979485566356,0.18,0.18
simulated_Ghana_pop_074,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,100,100,0.3316624790355398,0.09,-0.09
simulated_Ghana_pop_074,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,100,100,0.36055512754639873,0.13,0.09
simulated_Ghana_pop_074,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,100,100,0.6782329983125264,0.28,0.28
simulated_Ghana_pop_074,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,100,100,0.9746794344808964,0.47,0.47
simulated_Ghana_pop_074,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,100,100,0.7937253933193772,0.35,0.35
simulated_Ghana_pop_074,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,100,100,0.6324555320336759,0.26,0.26
simulated_Ghana_pop_075,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,100,100,3.419064199455749,1.93,-1.93
simulated_Ghana_pop_075,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,100,100,2.868797657556209,1.39,-1.19
simulated_Ghana_pop_075,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,100,100,2.7110883423451897,1.51,-0.71
simulated_Ghana_pop_075,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,100,100,2.046948949045872,1.41,0.99
simulated_Ghana_pop_075,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,100,100,1.9646882704388502,1.24,0.26
simulated_Ghana_pop_075,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,100,100,2.455605831561735,1.35,-0.59
simulated_Ghana_pop_076,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,100,100,2.4939927826679833,1.24,-1.24
simulated_Ghana_pop_076,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,100,100,2.076053949202669,0.97,-0.67
simulated_Ghana_pop_076,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,100,100,1.894729532149641,1.03,-0.33
simulated_Ghana_pop_076,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,100,100,1.5556349186104044,1.1,0.9
simulated_Ghana_pop_076,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,100,100,1.489966442575134,0.96,0.34
simulated_Ghana_pop_076,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,100,100,1.7175564037317663,0.89,-0.25
simulated_Ghana_pop_077,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,100,100,0.30000000000000016,0.05,-0.05
simulated_Ghana_pop_077,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,100,100,0.38729833462074137,0.13,0.07
simulated_Ghana_pop_077,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,100,100,0.47958315233127163,0.21,0.19
simulated_Ghana_pop_077,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,100,100,0.8602325267042626,0.4,0.4
simulated_Ghana_pop_077,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,100,100,0.7280109889280518,0.31,0.31
simulated_Ghana_pop_077,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,100,100,0.4690415759823429,0.2,0.18
simulated_Ghana_pop_078,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,100,100,0.1732050807568878,0.03,-0.03
simulated_Ghana_pop_078,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,100,100,0.2645751311064589,0.07,0.05
simulated_Ghana_pop_078,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,100,100,0.4582575694955835,0.17,0.17
simulated_Ghana_pop_078,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,100,100,0.9110433579144299,0.41,0.41
simulated_Ghana_pop_078,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,100,100,0.7071067811865476,0.3,0.3
simulated_Ghana_pop_078,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,100,100,0.4358898943540674,0.15,0.15
simulated_Ghana_pop_079,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,100,100,2.3748684174075856,1.18,-1.18
simulated_Ghana_pop_079,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,100,100,1.9949937343260014,0.9,-0.8
simulated_Ghana_pop_079,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,100,100,1.8841443681416759,0.93,-0.51
simulated_Ghana_pop_079,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,100,100,1.711724276862369,1.13,0.19
simulated_Ghana_pop_079,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,100,100,1.7,1.05,-0.03
simulated_Ghana_pop_079,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,100,100,1.8138357147217055,0.87,-0.51
simulated_Ghana_pop_080,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,100,100,2.304343724360582,1.13,-1.13
simulated_Ghana_pop_080,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,100,100,1.760681686165902,0.78,-0.74
simulated_Ghana_pop_080,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,100,100,1.6217274740226864,0.71,-0.47
simulated_Ghana_pop_080,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,100,100,1.3527749258468684,0.85,0.25
simulated_Ghana_pop_080,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,100,100,1.3892443989449805,0.77,-0.09
simulated_Ghana_pop_080,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,100,100,1.6155494421403513,0.71,-0.49
simulated_Ghana_pop_081,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,100,100,0.17320508075688773,0.03,-0.03
simulated_Ghana_pop_081,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,100,100,0.17320508075688773,0.03,-0.03
simulated_Ghana_pop_081,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,100,100,0.39999999999999986,0.16,0.14
simulated_Ghana_pop_081,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,100,100,0.8062257748298549,0.37,0.37
simulated_Ghana_pop_081,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,100,100,0.5477225575051661,0.22,0.22
simulated_Ghana_pop_081,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,100,100,0.36055512754639896,0.13,0.11
simulated_Ghana_pop_082,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,100,100,0.30000000000000016,0.07,-0.07
simulated_Ghana_pop_082,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,100,100,0.19999999999999993,0.02,-0.02
simulated_Ghana_pop_082,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,100,100,0.2645751311064589,0.07,0.05
simulated_Ghana_pop_082,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,100,100,0.5099019513592786,0.18,0.18
simulated_Ghana_pop_082,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,100,100,0.36055512754639907,0.11,0.11
simulated_Ghana_pop_082,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,100,100,0.22360679774997905,0.05,0.03
simulated_Ghana_pop_083,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,100,100,2.889636655359976,1.47,-1.47
simulated_Ghana_pop_083,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,100,100,2.525866188063018,1.12,-1.12
simulated_Ghana_pop_083,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,100,100,2.3664319132398455,0.98,-0.76
simulated_Ghana_pop_083,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,100,100,2.0445048300260864,1.12,0.1
simulated_Ghana_pop_083,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,100,100,2.0469489490458725,0.95,-0.25
simulated_Ghana_pop_083,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,100,100,2.1977260975835904,0.89,-0.75
simulated_Ghana_pop_084,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,100,100,3.363034344160047,1.79,-1.79
simulated_Ghana_pop_084,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,100,100,2.9916550603303187,1.47,-1.47
simulated_Ghana_pop_084,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,100,100,2.7110883423451897,1.27,-1.19
simulated_Ghana_pop_084,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,100,100,2.3811761799581324,1.29,-0.47
simulated_Ghana_pop_084,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,100,100,2.515949125081824,1.21,-0.79
simulated_Ghana_pop_084,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,100,100,2.714774392099645,1.25,-1.23
simulated_Ghana_pop_085,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,100,100,0.31622776601683816,0.08,-0.08
simulated_Ghana_pop_085,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,100,100,0.31622776601683816,0.1,0.1
simulated_Ghana_pop_085,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,100,100,0.714142842854285,0.35,0.35
simulated_Ghana_pop_085,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,100,100,1.3638181696985856,0.72,0.72
simulated_Ghana_pop_085,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,100,100,0.9848857801796105,0.51,0.51
simulated_Ghana_pop_085,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,100,100,0.6403124237432848,0.31,0.31
simulated_Ghana_pop_086,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,100,100,0,0,0
simulated_Ghana_pop_086,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,100,100,0.2828427124746189,0.08,0.08
simulated_Ghana_pop_086,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,100,100,0.5,0.17,0.17
simulated_Ghana_pop_086,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,100,100,0.888819441731559,0.35,0.35
simulated_Ghana_pop_086,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,100,100,0.6928203230275508,0.24,0.24
simulated_Ghana_pop_086,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,100,100,0.4242640687119285,0.14,0.14
simulated_Ghana_pop_087,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,100,100,3.704051835490424,1.52,-1.52
simulated_Ghana_pop_087,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,100,100,3.3555923471125046,1.16,-0.94
simulated_Ghana_pop_087,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,100,100,3.127299154222381,1.26,-0.48
simulated_Ghana_pop_087,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,100,100,2.6645825188948455,1.82,1.4
simulated_Ghana_pop_087,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,100,100,2.4959967948697366,1.29,0.37
simulated_Ghana_pop_087,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,100,100,2.9137604568666924,1.15,-0.41
simulated_Ghana_pop_088,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,100,100,2.379075450674063,1.34,-1.34
simulated_Ghana_pop_088,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,100,100,1.8761663039293706,0.9,-0.72
