sample_id,paramset_id,country,pop_alpha,coi_p,coi_r,k_s,n_rows,rmse,mae,bias
22,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.2,10,2.4698178070456938,1.1,-1.1
22,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.5,10,2.0248456731316584,1.3,-1.3
22,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
22,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.5,10,0.7071067811865476,0.3,-0.3
22,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.2,10,1.70293863659264,0.9,-0.7
22,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.5,10,4.324349662087931,2.5,-2.3
22,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.2,10,0,0,0
22,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.5,10,0,0,0
22,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.2,10,3.9749213828703582,1.8,-1.6
22,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.5,10,1.51657508881031,0.9,-0.5
22,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
22,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
22,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,10,0.6324555320336759,0.4,0
22,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,10,1.0488088481701516,0.5,-0.1
22,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
22,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,10,0,0,0
22,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,10,1.9235384061671346,1.1,-0.5
22,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,10,1.7606816861659007,0.9,-0.7
22,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
22,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,10,0.44721359549995793,0.2,0.2
22,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,10,1,0.8,-0.2
22,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,10,5.176871642217914,2.2,-1.6
22,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,10,0,0,0
22,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,10,0.44721359549995793,0.2,0.2
23,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.2,10,1.224744871391589,0.7,-0.7
23,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.5,10,2.792848008753788,1.8,-1.8
23,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
23,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.5,10,1,0.4,-0.4
23,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.2,10,1.2649110640673518,0.8,-0.8
23,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.5,10,2.7748873851023217,1.5,-1.5
23,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.2,10,0,0,0
23,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
23,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.2,10,6.058052492344384,3.5,-3.5
23,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.5,10,3.847076812334269,2.4,-2.4
23,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.2,10,0.6324555320336759,0.2,-0.2
23,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.5,10,0,0,0
23,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,10,1.6733200530681511,0.8,-0.8
23,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,10,3.0983866769659336,1.8,-1.8
23,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
23,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,10,0,0,0
23,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,10,1.4832396974191326,0.8,-0.8
23,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,10,3.646916505762094,1.9,-1.9
23,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
23,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,10,0,0,0
23,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,10,0.5477225575051661,0.3,-0.3
23,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,10,2.792848008753788,1.4,-1.4
23,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
23,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,10,0,0,0
23,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.2,10,1,0.6,-0.6
23,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.5,10,2.1908902300206643,1.4,-1.4
23,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
23,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.5,10,1,0.4,-0.4
23,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.2,10,0.9486832980505139,0.5,-0.5
23,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.5,10,2.569046515733026,1.2,-1.2
23,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.2,10,0,0,0
23,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
23,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.2,10,5.504543577809154,2.9,-2.9
23,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.5,10,3.435112807463534,2,-2
23,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.2,10,0.6324555320336759,0.2,-0.2
23,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.5,10,0,0,0
23,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,10,1.3416407864998738,0.6,-0.6
23,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,10,2.8460498941515415,1.3,-1.3
23,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
23,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,10,0,0,0
23,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,10,0.7745966692414834,0.4,-0.4
23,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,10,3.1304951684997055,1.6,-1.6
23,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,10,0.44721359549995793,0.2,0
23,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,10,0,0,0
23,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,10,0.31622776601683794,0.1,0.1
23,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,10,2.345207879911715,1.1,-0.9
23,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
23,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,10,0,0,0
23,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.2,10,0.8944271909999159,0.4,-0.4
23,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.5,10,2,1.4,-1.2
23,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
23,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.5,10,1,0.4,-0.4
23,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.2,10,0.6324555320336759,0.4,0
23,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.5,10,2.3664319132398464,1.4,-0.8
23,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.2,10,0,0,0
23,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.5,10,0.6324555320336759,0.4,0.4
23,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.2,10,5.089204259999788,2.5,-2.5
23,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.5,10,2.9664793948382653,1.8,-1.6
23,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
23,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
23,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,10,1.378404875209022,0.7,-0.3
23,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,10,2.449489742783178,1.2,-1
23,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
23,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,10,0,0,0
23,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,10,0.8944271909999159,0.6,-0.2
23,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,10,3.1622776601683795,1.8,-1.4
23,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
23,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,10,0,0,0
23,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,10,0.894427190999916,0.6,0.6
23,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,10,2.16794833886788,1.3,-0.5
23,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,10,0.6324555320336759,0.2,0.2
23,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,10,0,0,0
23,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.2,10,0.7071067811865476,0.5,0.1
23,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.5,10,1.5491933384829666,1,-0.6
23,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.2,10,0.5477225575051661,0.3,0.3
23,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.5,10,0.8944271909999159,0.4,0
23,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.2,10,1.3038404810405297,1.1,1.1
23,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.5,10,2.258317958127243,1.9,0.3
23,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.2,10,0.44721359549995793,0.2,0.2
23,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.5,10,1.3038404810405297,0.9,0.9
23,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.2,10,3.331666249791536,1.7,-0.9
23,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.5,10,1.6733200530681511,1,-0.8
23,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
23,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.5,10,1.0954451150103321,0.6,0.6
23,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,10,1.3038404810405297,0.9,0.3
23,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,10,1.8708286933869707,1.1,-0.3
23,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
23,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,10,0.6324555320336759,0.2,0.2
23,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,10,1.3416407864998738,0.8,0.8
23,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,10,2.4083189157584592,1.6,-0.2
23,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,10,0.8944271909999159,0.6,0.6
23,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
23,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,10,1.4832396974191326,1,1
23,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,10,1.6431676725154984,1.1,0.5
23,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,10,0.9486832980505138,0.5,0.5
23,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
23,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.2,10,0.6324555320336759,0.4,0
23,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.5,10,1.8708286933869707,1.3,-0.9
23,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
23,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.5,10,0.9486832980505138,0.5,-0.1
23,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.2,10,1.0488088481701516,0.7,0.5
23,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.5,10,2.073644135332772,1.5,-0.1
23,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.2,10,0.44721359549995793,0.2,0.2
23,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.5,10,0.8366600265340756,0.5,0.5
23,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.2,10,4.626013402488151,2.2,-1.8
23,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.5,10,2.588435821108957,1.5,-1.3
23,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.2,10,0.447213595499958,0.2,0.2
23,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.5,10,0.7745966692414834,0.4,0.4
23,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,10,1.449137674618944,0.7,-0.1
23,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,10,2.16794833886788,1.1,-0.7
23,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
23,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
23,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,10,0.7071067811865476,0.3,0.3
23,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,10,2.345207879911715,1.5,-0.5
23,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
23,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,10,0,0,0
23,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,10,1.1832159566199232,0.8,0.8
23,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,10,1.61245154965971,1,0
23,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,10,0.6324555320336759,0.2,0.2
23,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,10,0,0,0
23,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.2,10,0.8944271909999159,0.4,-0.4
23,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.5,10,2,1.4,-1.2
23,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
23,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.5,10,1,0.4,-0.4
23,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.2,10,0.6324555320336759,0.4,0
23,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.5,10,2.32379000772445,1.2,-1
23,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.2,10,0,0,0
23,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.5,10,0.44721359549995793,0.2,0.2
23,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.2,10,5,2.4,-2.4
23,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.5,10,2.8809720581775866,1.7,-1.5
23,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.2,10,0,0,0
23,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
23,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,10,1.3416407864998738,0.6,-0.4
23,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,10,2.449489742783178,1.2,-1
23,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
23,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,10,0,0,0
23,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,10,0.7745966692414834,0.4,-0.4
23,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,10,3.0166206257996713,1.7,-1.3
23,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
23,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,10,0,0,0
23,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,10,0.7071067811865476,0.5,0.5
23,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,10,2.073644135332772,1.1,-0.5
23,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
23,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,10,0,0,0
24,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.2,10,0.7745966692414834,0.4,-0.4
24,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.5,10,3.0659419433511785,1.6,-1.6
24,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
24,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
24,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.2,10,2.0248456731316584,0.9,-0.9
24,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.5,10,1.5811388300841898,0.7,-0.7
24,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
24,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.5,10,0,0,0
24,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.2,10,0.6324555320336759,0.2,-0.2
24,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.5,10,2.0248456731316584,1.3,-1.3
24,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
24,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.5,10,0,0,0
24,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,10,1.3416407864998738,0.6,-0.6
24,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,10,3.82099463490856,2,-2
24,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
24,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
24,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,10,1.8973665961010275,1.4,-1.4
24,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,10,1.140175425099138,0.5,-0.5
24,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,10,0,0,0
24,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
24,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,10,2.073644135332772,1.3,-1.3
24,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,10,2.7748873851023212,1.3,-1.3
24,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,10,0,0,0
24,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,10,0,0,0
24,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.2,10,0.5477225575051661,0.3,-0.3
24,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.5,10,2.7928480087537886,1.4,-1.4
24,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
24,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
24,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.2,10,1.61245154965971,0.6,-0.6
24,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.5,10,1.140175425099138,0.5,-0.5
24,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
24,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.5,10,0,0,0
24,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.2,10,0.31622776601683794,0.1,-0.1
24,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.5,10,1.449137674618944,0.9,-0.9
24,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.2,10,0,0,0
24,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.5,10,0,0,0
24,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,10,1,0.4,-0.4
24,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,10,3.5071355833500366,1.9,-1.7
24,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
24,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
24,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,10,1.378404875209022,0.9,-0.7
24,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,10,1,0.4,-0.4
24,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,10,0,0,0
24,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,10,0,0,0
24,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,10,1.51657508881031,0.9,-0.7
24,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,10,2.2803508501982757,1,-0.8
24,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,10,0.44721359549995793,0.2,0.2
24,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,10,0.447213595499958,0.2,0.2
24,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.2,10,0.44721359549995793,0.2,0
24,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.5,10,2.7928480087537886,1.4,-1.4
24,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
24,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
24,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.2,10,1.4142135623730951,0.8,0
24,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.5,10,0.8944271909999159,0.6,0
24,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.2,10,0,0,0
24,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.5,10,0,0,0
24,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.2,10,0,0,0
24,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.5,10,0.9486832980505139,0.5,-0.3
24,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.2,10,0.44721359549995793,0.2,0.2
24,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.5,10,0.44721359549995793,0.2,0.2
24,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,10,0.6324555320336759,0.2,-0.2
24,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,10,3.0166206257996713,1.5,-1.3
24,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
24,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,10,0.44721359549995793,0.2,0.2
24,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,10,1.224744871391589,0.9,-0.3
24,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,10,0.7071067811865476,0.3,-0.1
24,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
24,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
24,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,10,1.5491933384829668,1,-0.6
24,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,10,2.073644135332772,1.1,-0.3
24,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,10,0.8944271909999159,0.4,0.4
24,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,10,0.894427190999916,0.4,0.4
24,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.2,10,1.0954451150103321,0.8,0.8
24,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.5,10,2.0976176963403033,1.2,-0.8
24,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
24,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.5,10,0.8366600265340756,0.5,0.5
24,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.2,10,1.9235384061671346,1.5,1.1
24,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.5,10,1.0488088481701514,0.7,0.3
24,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.2,10,0.447213595499958,0.2,0.2
24,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.5,10,0,0,0
24,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.2,10,0.7071067811865476,0.3,0.3
24,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.5,10,1.0954451150103321,0.8,0.6
24,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.2,10,0.9486832980505138,0.5,0.5
24,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.5,10,0.8944271909999159,0.4,0.4
24,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,10,1.0488088481701516,0.7,0.3
24,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,10,2.5099800796022262,1.7,-0.3
24,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
24,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,10,0.9486832980505138,0.5,0.5
24,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,10,1.0954451150103321,0.8,0.8
24,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,10,1,0.6,0.4
24,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
24,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,10,0.6324555320336759,0.2,0.2
24,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,10,2.32379000772445,1.6,1.6
24,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,10,1.4832396974191326,1,0.6
24,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,10,1.1832159566199232,0.6,0.6
24,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,10,0.894427190999916,0.4,0.4
24,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.2,10,0.6324555320336759,0.4,0.2
24,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.5,10,2.3021728866442674,1.1,-1.1
24,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
24,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.5,10,0.5477225575051661,0.3,0.3
24,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.2,10,1.5491933384829668,1,0.2
24,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.5,10,1.1832159566199232,0.8,0.2
24,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.2,10,0.447213595499958,0.2,0.2
24,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.5,10,0,0,0
24,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.2,10,0.31622776601683794,0.1,0.1
24,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.5,10,1,0.6,0
24,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.2,10,0.9486832980505138,0.5,0.5
24,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.5,10,0.7071067811865476,0.3,0.3
24,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,10,0.8944271909999159,0.6,0.2
24,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,10,2.6645825188948455,1.5,-0.7
24,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,10,0.447213595499958,0.2,0.2
24,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,10,0.5477225575051661,0.3,0.3
