sim_id,paramset_id,country,pop_alpha,coi_p,coi_r,k_s,n_samples,n_rows,mean_tool_coi,mean_sim_coi,mean_error,abs_mean_error,mean_sq_error,method,quantile_threshold,integer_threshold,paramset_label
simulated_Cambodia_pop_023,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.5,100,100,2.02,3.38,-1.3599999999999999,1.3599999999999999,1.8495999999999997,integer_method,NA,5,int=5
simulated_Cambodia_pop_024,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.2,100,100,1.68,3.49,-1.8100000000000003,1.8100000000000003,3.276100000000001,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_024,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.2,100,100,2.04,3.49,-1.4500000000000002,1.4500000000000002,2.1025000000000005,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_024,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.2,100,100,2.21,3.49,-1.2800000000000002,1.2800000000000002,1.6384000000000007,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_024,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.2,100,100,2.88,3.49,-0.6100000000000003,0.6100000000000003,0.3721000000000004,integer_method,NA,1,int=1
simulated_Cambodia_pop_024,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.2,100,100,2.64,3.49,-0.8500000000000001,0.8500000000000001,0.7225000000000001,integer_method,NA,2,int=2
simulated_Cambodia_pop_024,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.2,100,100,2.22,3.49,-1.27,1.27,1.6129,integer_method,NA,5,int=5
simulated_Cambodia_pop_025,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.5,100,100,1.28,1.33,-0.050000000000000044,0.050000000000000044,0.0025000000000000044,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_025,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.5,100,100,1.33,1.33,0,0,0,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_025,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.5,100,100,1.55,1.33,0.21999999999999997,0.21999999999999997,0.04839999999999999,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_025,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.5,100,100,1.85,1.33,0.52,0.52,0.27040000000000003,integer_method,NA,1,int=1
simulated_Cambodia_pop_025,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.5,100,100,1.79,1.33,0.45999999999999996,0.45999999999999996,0.21159999999999995,integer_method,NA,2,int=2
simulated_Cambodia_pop_025,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.5,100,100,1.51,1.33,0.17999999999999994,0.17999999999999994,0.03239999999999998,integer_method,NA,5,int=5
simulated_Cambodia_pop_026,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.2,100,100,1.19,1.24,-0.050000000000000044,0.050000000000000044,0.0025000000000000044,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_026,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.2,100,100,1.21,1.24,-0.030000000000000027,0.030000000000000027,9.000000000000016e-4,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_026,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.2,100,100,1.32,1.24,0.08000000000000007,0.08000000000000007,0.006400000000000012,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_026,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.2,100,100,1.56,1.24,0.32000000000000006,0.32000000000000006,0.10240000000000005,integer_method,NA,1,int=1
simulated_Cambodia_pop_026,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.2,100,100,1.49,1.24,0.25,0.25,0.0625,integer_method,NA,2,int=2
simulated_Cambodia_pop_026,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.2,100,100,1.28,1.24,0.040000000000000036,0.040000000000000036,0.001600000000000003,integer_method,NA,5,int=5
simulated_Cambodia_pop_027,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.5,100,100,1.75,3.79,-2.04,2.04,4.1616,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_027,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.5,100,100,2.2,3.79,-1.5899999999999999,1.5899999999999999,2.5280999999999993,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_027,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.5,100,100,2.53,3.79,-1.2600000000000002,1.2600000000000002,1.5876000000000006,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_027,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.5,100,100,3.88,3.79,0.08999999999999986,0.08999999999999986,0.008099999999999975,integer_method,NA,1,int=1
simulated_Cambodia_pop_027,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.5,100,100,3.25,3.79,-0.54,0.54,0.2916,integer_method,NA,2,int=2
simulated_Cambodia_pop_027,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.5,100,100,2.58,3.79,-1.21,1.21,1.4641,integer_method,NA,5,int=5
simulated_Cambodia_pop_028,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.2,100,100,1.69,3.44,-1.75,1.75,3.0625,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_028,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.2,100,100,2.12,3.44,-1.3199999999999998,1.3199999999999998,1.7423999999999995,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_028,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.2,100,100,2.53,3.44,-0.9100000000000001,0.9100000000000001,0.8281000000000003,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_028,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.2,100,100,3.66,3.44,0.2200000000000002,0.2200000000000002,0.04840000000000009,integer_method,NA,1,int=1
simulated_Cambodia_pop_028,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.2,100,100,3.07,3.44,-0.3700000000000001,0.3700000000000001,0.13690000000000008,integer_method,NA,2,int=2
simulated_Cambodia_pop_028,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.2,100,100,2.56,3.44,-0.8799999999999999,0.8799999999999999,0.7743999999999999,integer_method,NA,5,int=5
simulated_Cambodia_pop_029,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.5,100,100,1.23,1.34,-0.1100000000000001,0.1100000000000001,0.012100000000000022,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_029,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.5,100,100,1.28,1.34,-0.06000000000000005,0.06000000000000005,0.0036000000000000064,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_029,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.5,100,100,1.37,1.34,0.030000000000000027,0.030000000000000027,9.000000000000016e-4,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_029,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.5,100,100,1.66,1.34,0.31999999999999984,0.31999999999999984,0.1023999999999999,integer_method,NA,1,int=1
simulated_Cambodia_pop_029,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.5,100,100,1.53,1.34,0.18999999999999995,0.18999999999999995,0.03609999999999998,integer_method,NA,2,int=2
simulated_Cambodia_pop_029,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.5,100,100,1.37,1.34,0.030000000000000027,0.030000000000000027,9.000000000000016e-4,integer_method,NA,5,int=5
simulated_Cambodia_pop_030,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.2,100,100,1.25,1.36,-0.1100000000000001,0.1100000000000001,0.012100000000000022,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_030,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.2,100,100,1.28,1.36,-0.08000000000000007,0.08000000000000007,0.006400000000000012,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_030,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.2,100,100,1.35,1.36,-0.010000000000000009,0.010000000000000009,1.0000000000000018e-4,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_030,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.2,100,100,1.73,1.36,0.3699999999999999,0.3699999999999999,0.1368999999999999,integer_method,NA,1,int=1
simulated_Cambodia_pop_030,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.2,100,100,1.57,1.36,0.20999999999999996,0.20999999999999996,0.044099999999999986,integer_method,NA,2,int=2
simulated_Cambodia_pop_030,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.2,100,100,1.32,1.36,-0.040000000000000036,0.040000000000000036,0.001600000000000003,integer_method,NA,5,int=5
simulated_Cambodia_pop_031,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.5,100,100,1.64,3.12,-1.4800000000000002,1.4800000000000002,2.190400000000001,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_031,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.5,100,100,1.97,3.12,-1.1500000000000001,1.1500000000000001,1.3225000000000002,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_031,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.5,100,100,2.31,3.12,-0.81,0.81,0.6561000000000001,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_031,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.5,100,100,3.17,3.12,0.04999999999999982,0.04999999999999982,0.0024999999999999823,integer_method,NA,1,int=1
simulated_Cambodia_pop_031,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.5,100,100,2.79,3.12,-0.33000000000000007,0.33000000000000007,0.10890000000000005,integer_method,NA,2,int=2
simulated_Cambodia_pop_031,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.5,100,100,2.29,3.12,-0.8300000000000001,0.8300000000000001,0.6889000000000001,integer_method,NA,5,int=5
simulated_Cambodia_pop_032,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.2,100,100,1.6,2.7,-1.1,1.1,1.2100000000000002,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_032,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.2,100,100,1.89,2.7,-0.8100000000000003,0.8100000000000003,0.6561000000000005,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_032,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.2,100,100,2.18,2.7,-0.52,0.52,0.27040000000000003,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_032,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.2,100,100,2.99,2.7,0.29000000000000004,0.29000000000000004,0.08410000000000002,integer_method,NA,1,int=1
simulated_Cambodia_pop_032,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.2,100,100,2.59,2.7,-0.11000000000000032,0.11000000000000032,0.01210000000000007,integer_method,NA,2,int=2
simulated_Cambodia_pop_032,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.2,100,100,2.18,2.7,-0.52,0.52,0.27040000000000003,integer_method,NA,5,int=5
simulated_Cambodia_pop_033,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.5,100,100,1.21,1.24,-0.030000000000000027,0.030000000000000027,9.000000000000016e-4,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_033,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.5,100,100,1.23,1.24,-0.010000000000000009,0.010000000000000009,1.0000000000000018e-4,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_033,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.5,100,100,1.26,1.24,0.020000000000000018,0.020000000000000018,4.000000000000007e-4,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_033,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.5,100,100,1.54,1.24,0.30000000000000004,0.30000000000000004,0.09000000000000002,integer_method,NA,1,int=1
simulated_Cambodia_pop_033,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.5,100,100,1.41,1.24,0.16999999999999993,0.16999999999999993,0.028899999999999974,integer_method,NA,2,int=2
simulated_Cambodia_pop_033,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.5,100,100,1.24,1.24,0,0,0,integer_method,NA,5,int=5
simulated_Cambodia_pop_034,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.2,100,100,1.17,1.21,-0.040000000000000036,0.040000000000000036,0.001600000000000003,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_034,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.2,100,100,1.21,1.21,0,0,0,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_034,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.2,100,100,1.32,1.21,0.1100000000000001,0.1100000000000001,0.012100000000000022,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_034,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.2,100,100,1.45,1.21,0.24,0.24,0.0576,integer_method,NA,1,int=1
simulated_Cambodia_pop_034,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.2,100,100,1.36,1.21,0.15000000000000013,0.15000000000000013,0.02250000000000004,integer_method,NA,2,int=2
simulated_Cambodia_pop_034,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.2,100,100,1.31,1.21,0.10000000000000009,0.10000000000000009,0.010000000000000018,integer_method,NA,5,int=5
simulated_Cambodia_pop_035,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.5,100,100,1.69,3.48,-1.79,1.79,3.2041,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_035,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.5,100,100,1.93,3.48,-1.55,1.55,2.4025000000000003,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_035,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.5,100,100,2.23,3.48,-1.25,1.25,1.5625,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_035,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.5,100,100,2.87,3.48,-0.6099999999999999,0.6099999999999999,0.3720999999999999,integer_method,NA,1,int=1
simulated_Cambodia_pop_035,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.5,100,100,2.51,3.48,-0.9700000000000002,0.9700000000000002,0.9409000000000004,integer_method,NA,2,int=2
simulated_Cambodia_pop_035,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.5,100,100,2.21,3.48,-1.27,1.27,1.6129,integer_method,NA,5,int=5
simulated_Cambodia_pop_036,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.2,100,100,1.62,3.07,-1.4499999999999997,1.4499999999999997,2.102499999999999,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_036,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.2,100,100,1.88,3.07,-1.19,1.19,1.4161,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_036,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.2,100,100,2.15,3.07,-0.9199999999999999,0.9199999999999999,0.8463999999999998,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_036,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.2,100,100,2.83,3.07,-0.23999999999999977,0.23999999999999977,0.05759999999999989,integer_method,NA,1,int=1
simulated_Cambodia_pop_036,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.2,100,100,2.52,3.07,-0.5499999999999998,0.5499999999999998,0.3024999999999998,integer_method,NA,2,int=2
simulated_Cambodia_pop_036,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.2,100,100,2.11,3.07,-0.96,0.96,0.9216,integer_method,NA,5,int=5
simulated_Cambodia_pop_037,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.5,100,100,1.15,1.17,-0.020000000000000018,0.020000000000000018,4.000000000000007e-4,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_037,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.5,100,100,1.17,1.17,0,0,0,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_037,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.5,100,100,1.29,1.17,0.1200000000000001,0.1200000000000001,0.014400000000000026,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_037,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.5,100,100,1.44,1.17,0.27,0.27,0.0729,integer_method,NA,1,int=1
simulated_Cambodia_pop_037,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.5,100,100,1.37,1.17,0.20000000000000018,0.20000000000000018,0.04000000000000007,integer_method,NA,2,int=2
simulated_Cambodia_pop_037,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.5,100,100,1.26,1.17,0.09000000000000008,0.09000000000000008,0.008100000000000015,integer_method,NA,5,int=5
simulated_Cambodia_pop_038,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.2,100,100,1.16,1.2,-0.040000000000000036,0.040000000000000036,0.001600000000000003,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_038,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.2,100,100,1.2,1.2,0,0,0,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_038,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.2,100,100,1.29,1.2,0.09000000000000008,0.09000000000000008,0.008100000000000015,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_038,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.2,100,100,1.49,1.2,0.29000000000000004,0.29000000000000004,0.08410000000000002,integer_method,NA,1,int=1
simulated_Cambodia_pop_038,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.2,100,100,1.39,1.2,0.18999999999999995,0.18999999999999995,0.03609999999999998,integer_method,NA,2,int=2
simulated_Cambodia_pop_038,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.2,100,100,1.28,1.2,0.08000000000000007,0.08000000000000007,0.006400000000000012,integer_method,NA,5,int=5
simulated_Cambodia_pop_039,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.5,100,100,1.62,3.09,-1.4699999999999998,1.4699999999999998,2.1608999999999994,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_039,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.5,100,100,2.04,3.09,-1.0499999999999998,1.0499999999999998,1.1024999999999996,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_039,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.5,100,100,2.48,3.09,-0.6099999999999999,0.6099999999999999,0.3720999999999999,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_039,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.5,100,100,3.4,3.09,0.31000000000000005,0.31000000000000005,0.09610000000000003,integer_method,NA,1,int=1
simulated_Cambodia_pop_039,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.5,100,100,2.92,3.09,-0.16999999999999993,0.16999999999999993,0.028899999999999974,integer_method,NA,2,int=2
simulated_Cambodia_pop_039,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.5,100,100,2.5,3.09,-0.5899999999999999,0.5899999999999999,0.34809999999999985,integer_method,NA,5,int=5
simulated_Cambodia_pop_040,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.2,100,100,1.77,3.44,-1.67,1.67,2.7889,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_040,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.2,100,100,2.16,3.44,-1.2799999999999998,1.2799999999999998,1.6383999999999994,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_040,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.2,100,100,2.64,3.44,-0.7999999999999998,0.7999999999999998,0.6399999999999997,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_040,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.2,100,100,3.7,3.44,0.26000000000000023,0.26000000000000023,0.06760000000000012,integer_method,NA,1,int=1
simulated_Cambodia_pop_040,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.2,100,100,3.25,3.44,-0.18999999999999995,0.18999999999999995,0.03609999999999998,integer_method,NA,2,int=2
simulated_Cambodia_pop_040,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.2,100,100,2.7,3.44,-0.7399999999999998,0.7399999999999998,0.5475999999999996,integer_method,NA,5,int=5
simulated_Cambodia_pop_041,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.5,100,100,1.15,1.2,-0.050000000000000044,0.050000000000000044,0.0025000000000000044,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_041,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.5,100,100,1.16,1.2,-0.040000000000000036,0.040000000000000036,0.001600000000000003,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_041,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.5,100,100,1.19,1.2,-0.010000000000000009,0.010000000000000009,1.0000000000000018e-4,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_041,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.5,100,100,1.31,1.2,0.1100000000000001,0.1100000000000001,0.012100000000000022,integer_method,NA,1,int=1
simulated_Cambodia_pop_041,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.5,100,100,1.25,1.2,0.050000000000000044,0.050000000000000044,0.0025000000000000044,integer_method,NA,2,int=2
simulated_Cambodia_pop_041,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.5,100,100,1.18,1.2,-0.020000000000000018,0.020000000000000018,4.000000000000007e-4,integer_method,NA,5,int=5
simulated_Cambodia_pop_042,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.2,100,100,1.18,1.3,-0.1200000000000001,0.1200000000000001,0.014400000000000026,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_042,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.2,100,100,1.21,1.3,-0.09000000000000008,0.09000000000000008,0.008100000000000015,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_042,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.2,100,100,1.28,1.3,-0.020000000000000018,0.020000000000000018,4.000000000000007e-4,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_042,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.2,100,100,1.49,1.3,0.18999999999999995,0.18999999999999995,0.03609999999999998,integer_method,NA,1,int=1
simulated_Cambodia_pop_042,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.2,100,100,1.4,1.3,0.09999999999999987,0.09999999999999987,0.009999999999999974,integer_method,NA,2,int=2
simulated_Cambodia_pop_042,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.2,100,100,1.25,1.3,-0.050000000000000044,0.050000000000000044,0.0025000000000000044,integer_method,NA,5,int=5
simulated_Cambodia_pop_043,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.5,100,100,1.93,4.5,-2.5700000000000003,2.5700000000000003,6.6049000000000015,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_043,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.5,100,100,2.31,4.5,-2.19,2.19,4.7961,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_043,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.5,100,100,2.75,4.5,-1.75,1.75,3.0625,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_043,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.5,100,100,3.58,4.5,-0.9199999999999999,0.9199999999999999,0.8463999999999998,integer_method,NA,1,int=1
simulated_Cambodia_pop_043,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.5,100,100,3.31,4.5,-1.19,1.19,1.4161,integer_method,NA,2,int=2
simulated_Cambodia_pop_043,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.5,100,100,2.76,4.5,-1.7400000000000002,1.7400000000000002,3.027600000000001,integer_method,NA,5,int=5
simulated_Cambodia_pop_044,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.2,100,100,1.68,3.43,-1.7500000000000002,1.7500000000000002,3.062500000000001,quantile_method,0.1,NA,q=0.100
simulated_Cambodia_pop_044,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.2,100,100,2.01,3.43,-1.4200000000000004,1.4200000000000004,2.016400000000001,quantile_method,0.05,NA,q=0.050
simulated_Cambodia_pop_044,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.2,100,100,2.42,3.43,-1.0100000000000002,1.0100000000000002,1.0201000000000005,quantile_method,0.025,NA,q=0.025
simulated_Cambodia_pop_044,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.2,100,100,3.24,3.43,-0.18999999999999995,0.18999999999999995,0.03609999999999998,integer_method,NA,1,int=1
simulated_Cambodia_pop_044,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.2,100,100,2.85,3.43,-0.5800000000000001,0.5800000000000001,0.3364000000000001,integer_method,NA,2,int=2
simulated_Cambodia_pop_044,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.2,100,100,2.41,3.43,-1.02,1.02,1.0404,integer_method,NA,5,int=5
